Country,Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",TotalTests,Population,Continent,1 Caseevery X ppl,lat,lon
Mali,2023-03-08,33059,3,743.0,0.0,32180.0,0,136.0,0,796928.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-09,33061,2,743.0,0.0,32190.0,10,128.0,0,797105.0,21473764,Africa,650,16.3700359,-2.2900239
Mali,2023-03-10,33064,2,743.0,0.0,32205.0,6,116.0,0,797451.0,21473764,Africa,649,16.3700359,-2.2900239
Mauritania,2023-03-02,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-03,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-04,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-05,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-06,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-07,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-08,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-09,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritania,2023-03-10,63668,0,997.0,0.0,62441.0,0,230.0,0,1009957.0,4901981,Africa,77,20.2540382,-9.2399263
Mauritius,2023-03-02,41717,0,1043.0,0.0,40012.0,0,662.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-03,41752,35,1043.0,0.0,40030.0,18,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-04,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-05,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-06,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-07,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-08,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-09,41752,0,1043.0,0.0,40030.0,0,679.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mauritius,2023-03-10,41769,17,1043.0,0.0,40052.0,22,674.0,0,358675.0,1274727,Africa,31,-20.2759451,57.5703566
Mexico,2023-03-02,7459860,8431,333038.0,50.0,6696871.0,5957,429951.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-03,7459860,0,333038.0,0.0,6696871.0,0,429951.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-04,7470128,10268,333096.0,58.0,6703859.0,6988,433173.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-05,7470128,0,333096.0,0.0,6703859.0,0,433173.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-06,7470128,0,333096.0,0.0,6703859.0,0,433173.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-07,7470653,525,333100.0,4.0,6706771.0,2912,430782.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-08,7475219,4566,333136.0,36.0,6713635.0,6864,428448.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-09,7475219,0,333136.0,0.0,6713635.0,0,428448.0,0,19572325.0,131562772,North America,18,23.6585116,-102.0077097
Mexico,2023-03-10,7483444,3809,333188.0,18.0,6718939.0,2322,431317.0,0,19642771.0,131562772,North America,18,23.6585116,-102.0077097
Moldova,2023-03-02,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-03,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-04,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-05,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-06,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-07,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-08,607450,0,11988.0,0.0,504142.0,0,91320.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-09,611140,3690,12003.0,15.0,504142.0,0,94995.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Moldova,2023-03-10,611140,0,12003.0,0.0,504142.0,0,94995.0,49,3216305.0,4013171,Europe,7,47.2879608,28.5670941
Mongolia,2023-03-02,1007897,0,2179.0,0.0,1005711.0,0,7.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-03,1007897,0,2179.0,0.0,1005716.0,5,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-04,1007897,0,2179.0,0.0,1005716.0,0,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-05,1007897,0,2179.0,0.0,1005716.0,0,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-06,1007897,0,2179.0,0.0,1005716.0,0,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-07,1007897,0,2179.0,0.0,1005716.0,0,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-08,1007897,0,2179.0,0.0,1005716.0,0,2.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-09,1007900,3,2179.0,0.0,1005717.0,1,4.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Mongolia,2023-03-10,1007900,0,2179.0,0.0,1005717.0,0,4.0,192,4030048.0,3378078,Asia,3,46.8250388,103.8499736
Morocco,2023-03-02,1272471,12,16296.0,0.0,1256104.0,7,71.0,3,12987287.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-03,1272477,6,16296.0,0.0,1256119.0,15,62.0,3,12988810.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-04,1272486,9,16296.0,0.0,1256124.0,5,66.0,3,12989908.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-05,1272487,1,16296.0,0.0,1256141.0,17,50.0,3,12991937.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-06,1272487,1,16296.0,0.0,1256141.0,17,50.0,3,12991937.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-07,1272490,3,16296.0,0.0,1256151.0,10,43.0,3,12992640.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-08,1272490,0,16296.0,0.0,1256151.0,0,43.0,3,12992640.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-09,1272490,0,16296.0,0.0,1256151.0,0,43.0,3,12992640.0,37772756,Africa,30,31.1728205,-7.3362482
Morocco,2023-03-10,1272526,36,16296.0,0.0,1256151.0,0,79.0,3,12995267.0,37772756,Africa,30,31.1728205,-7.3362482
Mozambique,2023-03-02,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-03,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-04,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-05,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-06,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-07,233098,0,2242.0,0.0,228805.0,0,2051.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-08,233214,116,2242.0,0.0,228805.0,0,2167.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-09,233214,0,2242.0,0.0,228805.0,0,2167.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Mozambique,2023-03-10,233214,0,2242.0,0.0,228805.0,0,2167.0,11,1371127.0,33089461,Africa,142,-19.302233,34.9144977
Myanmar,2023-03-02,633935,10,19490.0,0.0,614401.0,1,44.0,0,10061205.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-03,633935,0,19490.0,0.0,614402.0,1,43.0,0,10064165.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-04,633945,10,19490.0,0.0,614409.0,7,46.0,0,10068417.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-05,633946,1,19490.0,0.0,614410.0,1,46.0,0,10071815.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-06,633946,1,19490.0,0.0,614410.0,1,46.0,0,10071815.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-07,633947,1,19490.0,0.0,614411.0,1,46.0,0,10075024.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-08,633949,2,19490.0,0.0,614416.0,5,43.0,0,10080484.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-09,633949,0,19490.0,0.0,614426.0,10,33.0,0,10083958.0,55227143,Asia,87,17.1750495,95.9999652
Myanmar,2023-03-10,633954,4,19490.0,0.0,614439.0,13,25.0,0,10092618.0,55227143,Asia,87,17.1750495,95.9999652
Namibia,2023-03-02,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-03,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-04,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-05,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-06,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-07,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-08,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-09,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Namibia,2023-03-10,171156,0,4090.0,0.0,166776.0,0,290.0,0,1062663.0,2633874,Africa,15,-23.2335499,17.3231107
Nepal,2023-03-02,1001149,1,12020.0,0.0,989120.0,3,9.0,0,6013833.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-03,1001149,0,12020.0,0.0,989121.0,1,8.0,0,6013947.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-04,1001149,0,12020.0,0.0,989122.0,1,7.0,0,6013984.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-05,1001149,0,12020.0,0.0,989123.0,1,6.0,0,6014248.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-06,1001149,0,12020.0,0.0,989123.0,1,6.0,0,6014248.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-07,1001149,0,12020.0,0.0,989124.0,1,5.0,0,6014421.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-08,1001149,0,12020.0,0.0,989124.0,0,5.0,0,6014561.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-09,1001150,1,12020.0,0.0,989126.0,2,4.0,0,6014634.0,30225582,Asia,30,28.1083929,84.0917139
Nepal,2023-03-10,1001154,0,12020.0,0.0,989129.0,1,5.0,0,6014848.0,30225582,Asia,30,28.1083929,84.0917139
Netherlands,2023-03-02,8597625,619,22992.0,0.0,8559002.0,186,15631.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-03,8598182,557,22992.0,0.0,8559864.0,862,15326.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-04,8598182,0,22992.0,0.0,8559864.0,0,15326.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-05,8598182,0,22992.0,0.0,8560296.0,432,14894.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-06,8598182,0,22992.0,0.0,8560296.0,432,14894.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-07,8598966,784,22992.0,0.0,8560677.0,381,15297.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-08,8600120,1154,22992.0,0.0,8561110.0,433,16018.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-09,8600120,0,22992.0,0.0,8561110.0,0,16018.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
Netherlands,2023-03-10,8602266,567,22992.0,0.0,8562440.0,1078,16834.0,53,25984435.0,17211447,Europe,2,52.2434979,5.6343227
New Zealand,2023-03-02,2216852,0,3904.0,0.0,2205354.0,0,7594.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-03,2216852,0,3904.0,0.0,2205354.0,0,7594.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-04,2216852,0,3904.0,0.0,2205354.0,0,7594.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-05,2216852,0,3904.0,0.0,2205354.0,0,7594.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-06,2226657,1634,3919.0,2.0,2213036.0,1281,9702.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-07,2228291,1634,3922.0,3.0,2214316.0,1280,10053.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-08,2228291,0,3922.0,0.0,2214316.0,0,10053.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-09,2228291,0,3922.0,0.0,2214316.0,0,10053.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
New Zealand,2023-03-10,2228291,0,3922.0,0.0,2214316.0,0,10053.0,0,7768604.0,4898203,Australia/Oceania,2,-41.5000831,172.8344077
Nicaragua,2023-03-02,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-03,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-04,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-05,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-06,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-07,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-08,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-09,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Nicaragua,2023-03-10,18491,0,225.0,0.0,4225.0,0,14041.0,0,753233.0,6779100,North America,367,12.6090157,-85.2936911
Niger,2023-03-02,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-03,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-04,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-05,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-06,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-07,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-08,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-09,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Niger,2023-03-10,9931,0,312.0,0.0,8890.0,0,729.0,1,254538.0,26083660,Africa,"2,626",17.7356214,9.3238432
Nigeria,2023-03-02,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-03,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-04,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-05,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-06,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-07,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-08,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-09,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
Nigeria,2023-03-10,266598,0,3155.0,0.0,259917.0,0,3526.0,11,5708974.0,216746934,Africa,813,9.6000359,7.9999721
North Macedonia,2023-03-02,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-03,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-04,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-05,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-06,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-07,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-08,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-09,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
North Macedonia,2023-03-10,346852,0,9662.0,0.0,337068.0,0,122.0,0,2226216.0,2081304,Europe,6,41.6171214,21.7168387
Norway,2023-03-02,1479149,62,5213.0,0.0,1473259.0,0,677.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-03,1479208,59,5213.0,0.0,1473276.0,17,719.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-04,1479235,27,5213.0,0.0,1473323.0,47,699.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-05,1479259,24,5213.0,0.0,1473371.0,48,675.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-06,1479259,24,5213.0,0.0,1473371.0,48,675.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-07,1479334,75,5213.0,0.0,1473396.0,25,725.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-08,1479392,58,5213.0,0.0,1473421.0,25,758.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-09,1479453,61,5213.0,0.0,1473459.0,38,781.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Norway,2023-03-10,1479550,44,5213.0,0.0,1473554.0,48,783.0,20,11002430.0,5511370,Europe,4,61.1529386,8.7876653
Oman,2023-03-02,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-03,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-04,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-05,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-06,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-07,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-08,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-09,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Oman,2023-03-10,399449,0,4628.0,0.0,384669.0,0,10152.0,2,25000000.0,5323993,Asia,13,21.0000287,57.0036901
Pakistan,2023-03-02,1577031,32,30643.0,0.0,1538689.0,0,7699.0,12,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-03,1577073,42,30643.0,0.0,1538689.0,0,7741.0,8,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-04,1577119,46,30643.0,0.0,1538689.0,0,7787.0,7,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-05,1577164,45,30643.0,0.0,1538689.0,0,7832.0,7,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-06,1577164,45,30643.0,0.0,1538689.0,0,7832.0,7,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-07,1577214,50,30643.0,0.0,1538689.0,0,7882.0,7,30570862.0,229488994,Asia,146,30.3308401,71.247499
Pakistan,2023-03-08,1577244,30,30643.0,0.0,1538689.0,0,7912.0,7,30570862.0,229488994,Asia,145,30.3308401,71.247499
Pakistan,2023-03-09,1577289,45,30644.0,1.0,1538689.0,0,7956.0,10,30570862.0,229488994,Asia,145,30.3308401,71.247499
Pakistan,2023-03-10,1577412,73,30644.0,0.0,1538689.0,0,8079.0,10,30570862.0,229488994,Asia,145,30.3308401,71.247499
Palestine,2023-03-02,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-03,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-04,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-05,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-06,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-07,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-08,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-09,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Palestine,2023-03-10,621008,0,5404.0,0.0,615445.0,0,159.0,17,3078533.0,5345541,Asia,9,31.462420950000002,34.262716572130714
Panama,2023-03-02,1031273,0,8604.0,0.0,1022299.0,0,370.0,16,7532271.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-03,1031273,0,8604.0,0.0,1022299.0,0,370.0,16,7532271.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-04,1031273,0,8604.0,0.0,1022299.0,0,370.0,16,7532271.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-05,1031273,0,8604.0,0.0,1022299.0,0,370.0,16,7532271.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-06,1031273,0,8604.0,0.0,1022299.0,0,370.0,16,7532271.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-07,1031731,458,8609.0,5.0,1022524.0,225,598.0,16,7548346.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-08,1031731,0,8609.0,0.0,1022524.0,0,598.0,16,7548346.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-09,1031731,0,8609.0,0.0,1022524.0,0,598.0,16,7548346.0,4446964,North America,4,8.559559,-81.1308434
Panama,2023-03-10,1031731,0,8609.0,0.0,1022524.0,0,598.0,16,7548346.0,4446964,North America,4,8.559559,-81.1308434
Papua New Guinea,2023-03-02,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-03,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-04,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-05,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-06,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-07,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-08,46809,0,670.0,0.0,43982.0,0,2157.0,7,249149.0,9292169,Australia/Oceania,199,-5.6816069,144.2489081
Papua New Guinea,2023-03-09,46825,16,670.0,0.0,43982.0,0,2173.0,7,249149.0,9292169,Australia/Oceania,198,-5.6816069,144.2489081
