"Country,Other",Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
Gabon,2023-03-03,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-04,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-05,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-06,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-07,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-08,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-09,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gabon,2023-03-10,"48,981",,306,,"48,674",,1,,"21,008",131,"1,621,909","695,641","2,331,533",Africa,48,"7,619",1.0,,,0.4
Gambia,2023-03-02,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-03,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-04,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-05,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-06,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-07,"12,586",,372,,"12,189",,25,,"4,919",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,10
Gambia,2023-03-08,"12,598",+12,372,,"12,189",,37,,"4,924",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,5.0,,14
Gambia,2023-03-09,"12,598",,372,,"12,189",,37,,"4,924",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,14
Gambia,2023-03-10,"12,598",,372,,"12,189",,37,,"4,924",145,"155,686","60,851","2,558,482",Africa,203,"6,878",16.0,,,14
Georgia,2023-03-02,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-03,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-04,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-05,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-06,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-07,"1,825,598",,"16,965",,"1,776,548",,"32,085",,"459,995","4,275","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,084"
Georgia,2023-03-08,"1,827,537",,"16,971",,"1,776,548",,"34,018",,"460,483","4,276","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,571"
Georgia,2023-03-09,"1,827,537",,"16,971",,"1,776,548",,"34,018",,"460,483","4,276","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,571"
Georgia,2023-03-10,"1,827,537",,"16,971",,"1,776,548",,"34,018",,"460,483","4,276","16,920,079","4,263,340","3,968,738",Asia,2,234,0.0,,,"8,571"
Germany,2023-03-02,"38,202,571","+12,617","168,296",121.0,"37,729,600","+13,900","304,675",,"455,424","2,006","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,150.0,1.0,"3,632"
Germany,2023-03-03,"38,202,571",,"168,296",,"37,742,800","+13,200","291,475",,"455,424","2,006","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,,,"3,475"
Germany,2023-03-04,"38,210,850",,"168,397",,"37,746,700","+3,900","295,753",,"455,522","2,008","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,,,"3,526"
Germany,2023-03-05,"38,210,850",,"168,397",,"37,749,800","+3,100","292,653",,"455,522","2,008","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,,,"3,489"
Germany,2023-03-06,"38,210,850",,"168,397",,"37,749,800","+3,100","292,653",,"455,522","2,008","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,,,"3,489"
Germany,2023-03-07,"38,221,663","+10,813","168,583",186.0,"37,767,300","+17,500","285,780",,"455,651","2,010","122,332,384","1,458,359","83,883,596",Europe,2,498,1.0,129.0,2.0,"3,407"
Germany,2023-03-08,"38,231,610","+9,947","168,709",126.0,"37,788,200","+20,900","274,701",,"455,770","2,011","122,332,384","1,458,359","83,883,596",Europe,2,497,1.0,119.0,2.0,"3,275"
Germany,2023-03-09,"38,241,231","+9,621","168,808",99.0,"37,806,500","+18,300","265,923",,"455,884","2,012","122,332,384","1,458,359","83,883,596",Europe,2,497,1.0,115,1.0,"3,170"
Germany,2023-03-10,"38,256,003","+6,943","169,057",122.0,"37,839,100","+15,900","247,846",,"456,061","2,015","122,332,384","1,458,359","83,883,596",Europe,2,496,1.0,83.0,1.0,"2,955"
Ghana,2023-03-02,"171,172",,"1,462",,"169,697",,13,2,"5,284",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,,,0.4
Ghana,2023-03-03,"171,172",,"1,462",,"169,697",,13,2,"5,284",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,,,0.4
Ghana,2023-03-04,"171,172",,"1,462",,"169,697",,13,2,"5,284",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,,,0.4
Ghana,2023-03-05,"171,209",+37,"1,462",,"169,720",+23,27,2,"5,285",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,1.0,,0.8
Ghana,2023-03-06,"171,209",+37,"1,462",,"169,720",+23,27,2,"5,285",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,1.0,,0.8
Ghana,2023-03-07,"171,209",,"1,462",,"169,720",,27,2,"5,285",45,"2,529,956","78,096","32,395,450",Africa,189,"22,158",13.0,,,0.8
Ghana,2023-03-08,"171,229",+20,"1,462",,"169,726",+6,41,2,"5,286",45,"2,531,089","78,131","32,395,450",Africa,189,"22,158",13.0,0.6,,1
Ghana,2023-03-09,"171,229",,"1,462",,"169,726",,41,2,"5,286",45,"2,531,089","78,131","32,395,450",Africa,189,"22,158",13.0,,,1
Ghana,2023-03-10,"171,229",,"1,462",,"169,726",,41,2,"5,286",45,"2,531,089","78,131","32,395,450",Africa,189,"22,158",13.0,,,1
Gibraltar,2023-03-02,"20,423",,111,,"16,579",,"3,733",,"605,952","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"110,758"
Gibraltar,2023-03-03,"20,433",+10,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,297,,"111,055"
Gibraltar,2023-03-04,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-05,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-06,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-07,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-08,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-09,"20,433",,111,,"16,579",,"3,743",,"606,249","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,,,"111,055"
Gibraltar,2023-03-10,"20,462",+29,111,,"16,579",,"3,772",,"607,109","3,293","534,283","15,852,213","33,704",Europe,2,304,0.0,860.0,,"111,915"
Greece,2023-03-02,"5,871,458",,"36,185",,"5,806,578","+1,598","28,695",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"2,781"
Greece,2023-03-03,"5,871,458",,"36,185",,"5,809,088","+2,510","26,185",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"2,538"
Greece,2023-03-04,"5,871,458",,"36,185",,"5,811,707","+2,619","23,566",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"2,284"
Greece,2023-03-05,"5,871,458",,"36,185",,"5,814,325","+2,618","20,948",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"2,031"
Greece,2023-03-06,"5,871,458",,"36,185",,"5,814,325","+2,618","20,948",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"2,031"
Greece,2023-03-07,"5,871,458",,"36,185",,"5,816,944","+2,619","18,329",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"1,777"
Greece,2023-03-08,"5,871,458",,"36,185",,"5,819,562","+2,618","15,711",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"1,523"
Greece,2023-03-09,"5,871,458",,"36,185",,"5,822,181","+2,619","13,092",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0.0,,,"1,269"
Greece,2023-03-10,"5,896,788",,"36,283",,"5,830,036","+5,237","30,469",115,"571,580","3,517","102,228,365","9,909,078","10,316,637",Europe,2,284,0.0,,,"2,953"
Greenland,2023-03-02,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-03,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-04,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-05,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-06,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-07,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-08,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-09,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Greenland,2023-03-10,"11,971",,21,,"2,761",,"9,189",4,"210,117",369,"164,926","2,894,810","56,973",North America,5,"2,713",0.0,,,"161,287"
Grenada,2023-03-02,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-03,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-04,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-05,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-06,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-07,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-08,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-09,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Grenada,2023-03-10,"19,680",,238,,"19,358",,84,4,"173,430","2,097","182,981","1,612,523","113,475",North America,6,477,1.0,,,740
Guadeloupe,2023-03-02,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-03,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-04,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-05,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-06,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-07,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-08,"201,852",,"1,010",,,,,19,"504,890","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,736"
Guadeloupe,2023-03-09,"201,886",+34,"1,010",,,,,19,"504,975","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,85,,"496,821"
Guadeloupe,2023-03-10,"201,886",,"1,010",,,,,19,"504,975","2,526","938,039","2,346,306","399,794",North America,2,396,0.0,,,"496,821"
Guatemala,2023-03-02,"1,237,086",+308,"20,176",,"1,215,806",+354,"1,104",5,"66,567","1,086","6,940,800","373,482","18,584,039",North America,15,921,3.0,17.0,,59
Guatemala,2023-03-03,"1,237,335",+249,"20,177",1.0,"1,216,061",+255,"1,097",5,"66,581","1,086","6,948,424","373,892","18,584,039",North America,15,921,3.0,13,0.05,59
Guatemala,2023-03-04,"1,237,335",,"20,177",,"1,216,061",,"1,097",5,"66,581","1,086","6,948,424","373,892","18,584,039",North America,15,921,3.0,,,59
Guatemala,2023-03-05,"1,237,564",+229,"20,178",1.0,"1,216,320",+259,"1,066",5,"66,593","1,086","6,948,424","373,892","18,584,039",North America,15,921,3.0,12.0,0.05,57
Guatemala,2023-03-06,"1,237,564",+229,"20,178",1.0,"1,216,320",+259,"1,066",5,"66,593","1,086","6,948,424","373,892","18,584,039",North America,15,921,3.0,12.0,0.05,57
Guatemala,2023-03-07,"1,237,575",+11,"20,178",,"1,216,350",+30,"1,047",5,"66,593","1,086","6,948,424","373,892","18,584,039",North America,15,921,3.0,0.6,,56
Guatemala,2023-03-08,"1,237,789",+214,"20,180",2.0,"1,216,584",+234,"1,025",5,"66,605","1,086","6,963,247","374,690","18,584,039",North America,15,921,3.0,12.0,0.1,55
Guatemala,2023-03-09,"1,238,049",+260,"20,182",2.0,"1,216,847",+263,"1,020",5,"66,619","1,086","6,971,176","375,116","18,584,039",North America,15,921,3.0,14,0.1,55
Guatemala,2023-03-10,"1,238,589",+540,"20,182",,"1,217,369",+522,"1,038",5,"66,648","1,086","6,983,862","375,799","18,584,039",North America,15,921,3.0,29.0,,56
Guinea,2023-03-02,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-03,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-04,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-05,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-06,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-07,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-08,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-09,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea,2023-03-10,"38,267",,467,,"37,757",,43,8,"2,760",34,"660,107","47,607","13,865,691",Africa,362,"29,691",21.0,,,3
Guinea-Bissau,2023-03-02,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-03,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-04,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-05,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-06,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-07,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-08,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-09,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guinea-Bissau,2023-03-10,"8,960",,176,,"8,660",,124,6,"4,342",85,"145,231","70,385","2,063,367",Africa,230,"11,724",14.0,,,60
Guyana,2023-03-02,"73,069",,"1,298",,"71,752",,19,,"92,021","1,635","721,841","909,068","794,045",South America,11,612,1.0,,,24
Guyana,2023-03-03,"73,075",+6,"1,298",,"71,756",+4,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,8,,26
Guyana,2023-03-04,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-05,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-06,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-07,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-08,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-09,"73,075",,"1,298",,"71,756",,21,,"92,029","1,635","722,237","909,567","794,045",South America,11,612,1.0,,,26
Guyana,2023-03-10,"73,086",+11,"1,298",,"71,775",+19,13,,"92,043","1,635","722,993","910,519","794,045",South America,11,612,1.0,14.0,,16
Haiti,2023-03-02,"34,143",,860,,"33,044",,239,,"2,923",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,20
Haiti,2023-03-03,"34,143",,860,,"33,044",,239,,"2,923",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,20
Haiti,2023-03-04,"34,202",+59,860,,"33,052",+8,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,5.0,,25
Haiti,2023-03-05,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Haiti,2023-03-06,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Haiti,2023-03-07,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Haiti,2023-03-08,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Haiti,2023-03-09,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Haiti,2023-03-10,"34,202",,860,,"33,052",,290,,"2,928",74,"132,422","11,337","11,680,283",North America,342,"13,582",88.0,,,25
Honduras,2023-03-02,"472,116",,"11,111",,,,,105,"46,190","1,087","1,633,222","159,787","10,221,247",North America,22,920,6.0,,,"32,135"
Honduras,2023-03-03,"472,219",+103,"11,111",,,,,105,"46,200","1,087","1,635,233","159,984","10,221,247",North America,22,920,6.0,10,,"32,145"
Honduras,2023-03-04,"472,219",,"11,111",,,,,105,"46,200","1,087","1,635,233","159,984","10,221,247",North America,22,920,6.0,,,"32,145"
Honduras,2023-03-05,"472,219",,"11,111",,,,,105,"46,200","1,087","1,635,233","159,984","10,221,247",North America,22,920,6.0,,,"32,145"
Honduras,2023-03-06,"472,219",,"11,111",,,,,105,"46,200","1,087","1,635,233","159,984","10,221,247",North America,22,920,6.0,,,"32,145"
Honduras,2023-03-07,"472,219",,"11,111",,,,,105,"46,200","1,087","1,635,233","159,984","10,221,247",North America,22,920,6.0,,,"32,145"
Honduras,2023-03-08,"472,250",+31,"11,111",,,,,105,"46,203","1,087","1,635,967","160,056","10,221,247",North America,22,920,6.0,3.0,,"32,148"
Honduras,2023-03-09,"472,250",,"11,111",,,,,105,"46,203","1,087","1,635,967","160,056","10,221,247",North America,22,920,6.0,,,"32,148"
Honduras,2023-03-10,"472,301",+51,"11,111",,,,,105,"46,208","1,087","1,638,354","160,289","10,221,247",North America,22,920,6.0,5.0,,"32,153"
Hong Kong,2023-03-02,"2,883,528",+75,"13,460",,"2,851,147","+2,292","18,921",28,"379,197","1,770","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,10.0,,"2,488"
Hong Kong,2023-03-03,"2,883,613",+85,"13,461",1.0,"2,853,548","+2,401","16,604",28,"379,208","1,770","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,11,0.1,"2,184"
Hong Kong,2023-03-04,"2,883,655",+42,"13,462",1.0,"2,855,882","+2,334","14,311",28,"379,214","1,770","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,6.0,0.1,"1,882"
Hong Kong,2023-03-05,"2,883,700",+45,"13,463",1.0,"2,859,361","+3,479","10,876",28,"379,220","1,770","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,6.0,0.1,"1,430"
Hong Kong,2023-03-06,"2,883,700",+45,"13,463",1.0,"2,859,361","+3,479","10,876",28,"379,220","1,770","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,6.0,0.1,"1,430"
Hong Kong,2023-03-07,"2,883,715",+15,"13,466",3.0,"2,862,643","+3,282","7,606",28,"379,222","1,771","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,2.0,0.4,"1,000"
Hong Kong,2023-03-08,"2,883,762",+47,"13,466",,"2,862,998",+355,"7,298",28,"379,228","1,771","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,6.0,,960
Hong Kong,2023-03-09,"2,883,801",+39,"13,466",,"2,863,359",+361,"6,976",28,"379,233","1,771","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,5,,917
Hong Kong,2023-03-10,"2,883,887",+36,"13,467",,"2,864,257",+443,"6,163",28,"379,244","1,771","76,127,725","10,011,143","7,604,299",Asia,3,565,0.0,5.0,,810
Hungary,2023-03-02,"2,195,926",,"48,751",,"2,143,184",,"3,991",13,"228,593","5,075","11,394,556","1,186,160","9,606,259",Europe,4,197,1.0,,,415
